Name,Date,Type,Shipbuilder,Builder,Official Number,Construction,id,Dimensions,Owner,Shipowner,Associated,Description
RIBBLE,1900,,DUTHIE MONTROSE,,,STEEL,99666,,"Palatine S F Co. Ltd, Grimsby GY1159",,,"Yard Number: 9

Renamed: MAMELINA NO. 3

Owned in 1914 by W W Crampin, Grimsby.
Requisitioned in February 1915 and converted to minesweeper.  
Returned to owners, 1919.
Owned in 1920 by Roulette S Drifter, Trawler & Fishing Co. Ltd, North Shields.
In 1920 owned by Soc. Anon. 'Mamelina' San Sebastian and renamed MAMELINA NO. 3."
RIBBLEMERE,1925,COASTER,John Lewis & Sons,,147317,STEEL,99073,"length 160 5/12' x breadth 25 1/12' x depth 11'
Gross Tonnage: 489 ton","John S Sellers & Company, Liverpool",,,"Yard Number: 91

Renamed: HOLBURN HEAD; BANNROSE

Engine number 176, boiler no. 133.  Trial trip 16 July 1925, average speed 10.35 knots.  Completed 16 July.
Builder's certificate dated 15 July 1925.
In January 1930 RIBBLEMERE was sold by Ribble Shipping Co. (J S Sellers & Co,) Liverpool to Cardiff buyers for about £11,500.

RIBBLEMERE was a mach aft with well Dk with a J. Lewis built engine T.3cy 12.5"", 21&34-24(s) 180ihs ISB, 3pf G552 4S 1618. In Lloyd's 1939 edition it is owned by A. F. Henry &  McGregor Ltd.  Leith. Named HOLBURN HEAD until 1954 it was sold to Thorn Line, S. Williamcoe & Co. Liverpool, now named BANROSE who also had owned a similar built ship by J. Lewis, the 1920 built BEULY FIRTH."
RICHARD BENNETT,1917,STEAM TRAWLER,"Hall, Russell & Company, Limited",,,,101335,"length 122 1/3' x breadth 22 1/12' x depth 13 3/12'
Gross Tonnage: 237 ton",Admiralty,,,"Yard Number: 609

Later owned by Ivey Fishing Co. Ltd, London.
Owned in 1926 by Irvin & Johnson, Cape Town CT741.

Prior to 1940, was requisitioned into the South Africa Defence Force as HMSAS Richard Bennett (T.15).  After 1940 was returned to owners for use as a trawler.

The following extracts from the Memorable Order of Tin Hats newsletter [http://www.moth.org.za/images/BullsheetFebruary2011.pdf]

The Richard Bennett, the oldest trawler to be requisitioned for naval service had also served as a naval vessel in World War One, the only one in the SDF to have done so, apart from the Stork – an examination vessel that served at East London and later Durban.

26th October 1954 Sunk as a target. 
'...as part of the general disposal of old vessels she was taken out of service in 1954 and on 26 October was towed out to sea to serve as a target for the three 9.2-inch guns of the De Waal Battery (previously Robben Island Battery). She seemed somehow forlorn as the tug GS Stephens, “…left her wallowing in the strong south-west swell.” She finally went to the bottom after 23 rounds had been fired at her.'"
RICHARD BOWDEN,1919,STEAM TRAWLER,"Hall, Russell & Company, Limited",,143261,STEEL,101401,"length 115 3/12' x breadth 22 1/12' x depth 13'
Gross Tonnage: 202 tons",,Admiralty,,"Yard Number: 653
Date of Build/Launch: May 1919

Renamed: CISSIE SCATCHARD (1919); FORTH BANK (1922); AIGRETTE (1926)

1919: Owned by R W Crawford, Scarborough and renamed CISSIE SCATCHARD.
1922: Owned by Forth Steam Trawling Co. Ltd, Granton and renamed FORTH BANK. GN62
1926: Owned by Soc. Des Pecheries d l'Ocean, Arcachon, France and renamed AIGRETTE.
1939: Served in WWII as French AD 233 AIGRETTE.

Vessel entered in Lloyd's Register of Shipping 1950-51, but not in 51-52.
No record of scrapping 1949-1955.
No change of name recorded."
RICHARD BRISCOLL,1918,STEAM TRAWLER,"Hall, Russell & Company, Limited",,144676,,101386,"length 115 3/12' x breadth 22 1/12' x depth 13'
Gross Tonnage: 203 ton",Admiralty,,,"Yard Number: 645
Date of Build/Launch: November 1918
Admiralty No. 4418
Steam triple expansion engine, 12"" x 20"" x 34"" with 23"" stroke. 
 407 i.h.p.

Renamed: BRACONBURN (1921)

1918: Completed as minesweeper and employed as training vessel.
1921: Sold by the Navy to Don Fishing Co. Ltd and renamed BRACONBURN, A768.
April 1941: Sold to Boston Deep Sea Fishing & Ice Co. Ltd, Fleetwood, along with sister vessel BRACONBUSH (ex RICHARD BRISCOLL).
1944: Requisitioned by the Admiralty (Royal Navy) as BRACONBURN and used as a blockship.  

Sank on passage to Scapa Flow in collision near Bell Rock, Arborath, with Liberty Ship LE BARON RUSSELL BRIGGS on 30 July 1944, in which 6 crew members lost their lives.

(Source: Royal Navy Trawlers, and Shipwreck Index)





"
RICHARD GRAINGER,1839,SCHOONER,HOOD,,6846,WOOD,99323,"length 67 3/12' x breadth 18 7/12' x depth 12'
registered tonnage: 115 ton",,,,"Date of Build/Launch: October 1839
Rig: SCHOONER

Description: 1 deck, 2 masts, schooner rigged, square stern, carvel built, male bust figurehead, wood sailing vessel.

1855 Subscribing Owners: William Williamson, Candlemaker, 8 shares; Daniel Land, Tailor, 4 shares; John Simpson, Candlemaker, 8 shares.
Other Owners: William Milne, Flesher, 8 shares; George Chalmers, Shipmaster, 8 shares; William Snowie, Shipmaster, 16 shares; William Johnstone, Tailor, 4 shares; George Allan, Flesher, 8 shares; all Aberdeen.

(Source: Aberdeen Register of Shipping (Aberdeen City Archives))

1862: Maser - Gove; Owner/Agent - William Williamson

Newcastle Courant, 14/02/1840:
The fine new schooner RICHARD GRAINGER, Gordon, from Newcastle to Montrose, was towed into Aberdeen with loss of both masts, having been carried away in a gale off the Bell Rock.

Newcastle Courant, 26/04/1850:
Sunderland, April 23 - the schooner RICHARD GRAINGER, Graham, lately sailed from Shields for the North, coal laden, has put in here through contrary winds.

Aberdeen Journal, 18/01/1865:
Lowestoft, 14 January - put back, RICHARD GRAINGER, from Aberdeen for London, with loss of anchor and chain.

Aberdeen Journal, 18/11/1868:
During gale from NE several vessels bound for Scottish ports put into Berwick Harbour wind bound.  One was schooner RICHARD GRAINGER of and for Aberdeen from Newcastle with coals.  The Master, F. Chalmers, reports vessel left Newcastle Wed. afternoon about 5a.m. Saturday, when between Farn Islands and Holy Island, Mate James Rae, belonging to Aberdeen, when on taffrail reefing main sail, lost hold and fell into sea. Every effort made to save him without success and poor fellow was drowned. Weather at the time dark and stormy and heavy sea running, Mate was about 26 and leaves widow and 2 children.

Northern Echo, 24/09/1873:
Board of Trade surveyors on Tyne are exercising strict surveillance over all vessels before proceedng to sea. Have stopped schooner RICHARD GRAINGER, Captain Warden, lying at New Quay, North Shields, on ground her equipment not efficient. They object to vessel even leaving Tyne in ballast. Ship was about to load coals for Aberdeen.

Wrecked Fife Ness, 6 March 1878:

Larn, Shipwreck Index of British Isles, 06/03/1878:
RICHARD GRAINGER, Owner A. Shearer, cargo railway sleepers, voyage Aberdeen - Bo'Nesss, stranded and lost inside the beacon just north of Fife Ness.

Leeds Mercury, 08/03/1878:
During gale and fog schooner RICHARD GRAINGER went ashore on rocks near Fife Ness. Crew took to boats and reached harbour of Craill. Coastguard proceeding to spot found she had disappeared. She had been left with sails set and fury of gale had blown her off rocks and out to sea again.  At daylight yesterday she was fallen in with by a steamer and was towed into Tay in a damaged state. 
[Presumably then condemned and she soon afterwards disappears from Lloyd's Register].

"
RICHARD IRVIN,1909,STEAM TRAWLER,"Hall, Russell & Company, Limited",,,,101177,"length 112 9/12' x breadth 22 1/12' x depth 12 9/12'
Gross Tonnage: 197 ton",,Richard Irvin & Sons Ltd,,"Yard Number: 461
Official Number: 127159

Owned in 1914 by Irvin & Johnson Ltd, Cape Town.
Requisitioned in August 1914 and converted to minesweeper.  
Returned to owners, 1919 (now Irvin & Johnson).

Master was F. Skelton up to 1919.

Lloyd's Register for 1920-21 - still owned by Irvin & Johnson, Capetown.

No further information, fate unknown."
RICHARD W LEWIS,1929,TRAWLER,A. HALL & Co.,,,STEEL,100535,"length 124 1/3' x breadth 22 5/12' x depth 13'
Gross Tonnage: 231 ton","Richard W Lewis, Aberdeen  A57",,,"Yard Number: 617

Renamed: OCEAN EDDY (by 1935)

Later owned by North Eastern F Co. Ltd, Aberdeen.  
In 1935 owned by Flockhart & Sons, Leith and renamed OCEAN EDDY.  
Owned in 1948 by A W King, Aberdeen (A609).  
Owned in 1958 by G J Ward, Leith.  
Scrapped in 1960."
RICHMOND,1871,STEAMER,A. HALL & Co.,,65078,IRON,100188,"length 121' x breadth 20' 1"" x depth 9' 7""
Gross Tonnage: 191 ton
",,,,"Yard Number: 267
Machinery built at the Hall Russell yard.

Registered at Aberdeen 3rd August 1871 as a Schooner rigged steamer.  Estimated horse power 35. Destined voyage, Coaster, master Baxter.

Description: 1 deck and a break, 2 masts, schooner rigged, round stern, clencher built, no galleries or figurehead, iron frame, screw steamer. 2 engines, surface condensing inverted, direct acting, British made in 1871 by Hall, Russell & Co. Diameter of each cylinder 20"", length of stroke 1'9"".
(Source: Aberdeen Shipping Register (Aberdeen City Archives))

Initial owners:
Thomas Adam, banker (Aberdeen) - 20 shares
John Birnie Adam (Aberdeen) Thomas Adam Jnr. (Aberdeen) Alexander Chivas Adam (Newcastle upon Tyne) all shipowners - 22 shares jointly, Alexander Scott of Byres, Banffshire, farmer (22 shares).

Wrecked 9th November 1874

Aberdeen Journal, 16th November 1874:
'Iron steamship Richmond, captain Chalmers, bound for Sunderland, came ashore at the Skerries about a mile west of Lossiemouth harbour.  Evening very dark and blinding shower of rain and hail was falling with a high wind from the North West, Richmond unsuccessfully tried to enter Port Gordon and Lossiemouth harbours and to find shelter in Burghead Bay.  Master finally mistook his position when making another attempt to enter Lossiemouth.  Lifeboat was with much difficulty launched and crew brought to shore.  Richmond being fully exposed to roughness of the seas which swept over her became a total wreck.'"
RIENZI,1850,SHIP,DUTHIE,Alexander Duthie and Company,,WOOD,99543,gross tonnage 444 tons,,,,"Rig: SHIP (BARQUE 1862)
Owner: Taylor and Co., London
Launched on 24/5/1850.
Re-rigged and a barque in 1862.

Lloyd's Register:
1851: Owner Taylor and Co.; Port belonging to London; Master H. Taylor; Destined voyage Aberdeen-Ceylon.
1857: Owner Taylor and Co.; Port belonging to London; Master H. Taylor; Destined voyage London-India.
1861, 1862: Owner Taylor and Co.; Port belonging to London; Master H. Taylor; Destined voyage London-India.
1863-64: No reference.

Aberdeen Press and Journal, 28/5/1850:
There was also launched from the building-yard of Messrs A. Duthie 7 Co., on Saturday, a ship, of the clipper build and with round stern, of 460 tons measurement. This vessel is, we understand, built for a London firm, and is intended for the East India trade. She was named the ""RIENZI"", and is altogether a splendid vessel, uniting great strength with beautiful-symmetry, and apparently possessed of sailing qualities of the first order.

Sydney Empire, 07/06/1852:
RIENZI, Capt. H. W. Taylor, arrived Sydney 6 June in ballast from Port Phillip [Melbourne]. Passengers - Mrs Taylor, Mr Downing.

Sydney Empire, 18/06/1852:
Ship RIENZI, 444 tons, cleared Sydney 17 June for Newcastle [NSW] in ballast.

Maitland Mercury, 07/07/1852:
Ship RIENZI (and others) waiting at Newcastle for coal cargo.

Maitland Mercury, 18/08/1852:
RIENZI sailed Newcastle 16 August for Melbourne via Sydney with 8 passengers and cargo of 500 tons coal, 2 horses, 17 tons hay, 419 bushels cracked maize and 648 bushes maize.

Beelong Advertiser, 30/10/1852:
Melbourne 28 Oct. - RIENZI cleared out for Adelaide with 40 passengers.

South Australian Register (Adelaide), 08/11/1852:
Ship RIENZI arrived Adelaide 7 Nov. with 70 [sic] passengers.

South Australian Register, 01/12/1852:
Ship RIENZI cleared out Adelaide 30 Nov. for Melbourne with 6 cabin and 37 steerage passengers.

Melbourne Argus, 07/02/1853:
RIENZI, H. W. Taylor, sailed Lembourne 5 Feb. for London with 6 cabin passengers and children and 72 steerage.

South Australian Register, 15/01/1855:
RIENZI, Taylor, in harbour Adelaide, from Gravesend.

Melbourne Argus, 14/03/1855:
From Melbourne, 3 March - RIENZI, Taylor, cleared out for Calcutta.

South Australian Register, 13/10/1856:
1 Oct - RIENZI, ship, sailed from Adelaide for Callao [Peru].

Morning Chronicle, 28/11/1855:
Australia - latest shipping: RIENZI, ship, 444 tons, Capt. H. W. Taylor, arrived Melbourne from Calcutta.  Passengers - Mrs. Taylor & Son.  Mr. Cuthbertson, a cabin passenger, died on passage.

Morning Chronicle, 10/01/1861:
Ship RIENZI at Ganyam with loss of rudder - reported from Calcutta 30 December."
RIFLEMAN,1860,SHIP,DUTHIE,,27574,WOOD,99569,"length 176' x breadth 30.7' x depth 19.5'
gross tonnage 724 tons",,DUTHIE,,"Rig: SHIP
Date of Build/Launch: February 1860

Description: 1 deck, a poop deck and a top gallant, 3 masts, ship rigged, round stern, carvel built, no galleries, a shield figurehead.
(Source: Aberdeen Shipping Register (Aberdeen City Archives))

RIFLEMAN left London 28th December 1872.  

In March 1873, en route to Sydney, Australia, Captain Longmuir, a native of Stonehaven was beaten to death while he slept by the steward, a German named Wilhelm Kraus, aka William Cross.  The first mate, George Morgan, another Stonehaven man, was lured into the Captain’s cabin by the killer and attacked, but managed to overpower the steward and grappled him to the ground as he produced a pistol and tried to shoot him.  The killer was kept tied up in the wheelhouse as Morgan proceeded to master the ship successfully to Sydney.  The captain’s body was kept in a barrel of spirits and buried at Sydney.  Kraus was tried and convicted and hung the same year. It seems he had also tried to poison the entire crew and there was speculation that he had intended to take over the ship.  He pleaded insanity at the trial and claimed not to remember the incident; however, he was found guilty and hanged.
George Morgan, who had so successfully taken control of the ship, went on to marry Ann Duthie, the sister of ship’s owner, William Duthie.  Captain Longmuir had been due to take charge of the new Duthie ship, also named Ann Duthie, on his return to Britain, however, this then went to George Morgan.

Aberdeen Register of Ships (Aberdeen City Archives):
Registered Aberdeen 30/04/1860
Original Owners: William Duthie Jr., Shipbuilder (22 shares); John Duthie Snr, Shipbuilder (4); Alexander Duthie, Master Mariner (4); James Duthie, Shipmaster (4); George Thompson, Shipowner (4); James Monro, Shipowner (4); David Monro, Shipowner (4); James Leask, Advocate (4); Robert Mitchell, Shipowner (2); Alexander Eddie, Baker (2) [All Aberdeen]; John Brodie, Shipowner (8); Richard Searle (2) [Both City of London].
14/06/1860: James Leask 4 shares - David Wyllie, Aberdeen, Cashier of Union Bank of Scotland for £700 mortgage.
26/02/1861: George Thomson 2 shares - George Milne, Banker, Aberdeen.
19/10/1861: James Leask 4 shares - John Duthie Jr, Shipbuilder.
03/11/1861: William Duthie Jr, 4 shares - John Cargill, Shipowner, Aberdeen.
13/06/1862: Robert Mitchell's Executors 2 shares - Thomas Ritchie, Shipowner, Aberdeen.
24/01/1863: David Wyllie, 4 shares - James Sutherland, Shipowner, Aberdeen.
09/02/1863: William Duthie Jr. 2 shares - Mary Mitchell, Spinster, Aberdeen.
17/03/1863: Mary Mitchell 1 share - Alexander Hector, Salmon Fisher, Montrose.
11/12/1863: George Thompson 2 shares - George Milne.
06/01/1864: George Milne 2 shares - Rev. Thomas Henry Dawson, Monymusk.
23/06/1864: William Duthie Sr. 8 shares - John Brodie.

Lloyd's Register:
1861: Master J. Duthie
1862: Destined voyage London-Australia
1865: Master T. Bruce
1867-8: Master T. Norrie
1870-1, 1872-3, 1874-5: Master J. Longmuir; Destined voyage Aberdeen-Australia
1874-5: Owner A. McLean; Port belonging to Sydney; Master J. Longmuir
1876-7, 1877-8, 1878-9: Master J. Bishop
1879-80: Owner A. McLean; Condemned 1880 (last survey London January 1871).
1880-1: No reference.

Aberdeen Journal, 17/04/1861:
Deaths - at Weymouth 24 March Alexander Alexander, Chief Officer of ship RIFLEMAN of Aberdeen, aged 45.

Glasgow Herald, 11/04/1871:
RIFLEMAN, ship, from London for Adelaide, Feb. 27 Lat. 7N, Long. 27W [mid Atlantic between Brazil and W. Africa].

Glasgow Herald, 05/04/1873:
RIFLEMAN, ship, from London for Sydney, Feb. 24 Lat 4N, Long. 21W [off West Africa].

Australian Newspapers Online:
Melbourne Argus, 06/06/1873:
At Central Criminal Court, Sydney, William Cross (otherwise Wilhelm Krauss) found guilty of murder of Capt. James Longmuir on board British ship Rifleman whilst ship was a few hundred miles off the South American coast on 16 March.  Plea of insanity rejected and Cross sentenced to death.
Judge said ""you availed yourself of your position of Steward of the ship to mingle narcotic poison in the cabin food and grog served out that night to the crew.  Capt. Longmuir appears never to have stirred in his bed nor resisted either the savage blow by which you fractured his skull or the fatal cord with which you strangled his dying breath.  The seven other cords found on the same night ready to your hand in your own pantry, the revolvers and dagger found upon you, the long iron bolt with which you attacked the Chief Officer and the General stupefaction of the ship's crew who had drunk the grog all prove beyond the slightest that yours was a cunningly devised plan to obtain possession of the ship.  No evidence to implicate a single individual on board that ship"".

Aberdeen Journal, 09/07/1873:
Well attended meeting of shipmasters and others connected with the trade of the port of Sydney was held aboard the ship ANN DUTHIE. Mr Williams stated meeting had been called to convey the family of the late Captain Longmuir sympathy in their great bereavement [poisoned by ship's steward]. Chairman spoke at some length on high character of deceased and hoped those who knew him would lighten the heavy blow fallen on widow and orphan children. Captain Moodie proposed and Captain Benzie (ANN DUTHIE) seconded resolution that subscription be raised - £300 already received.

Aberdeen Journal, 10/09/1873:
No clue as to motive for killing of Captain and attempted murder of rest of crew. Theory has been advanced that Krauss [the murderer] had some hope of obtaining sole possession of the vessel, running in upon the coast of Brazil, in order to secure everything valuable in the ship and then abandoning her.

For further information on the RIFLEMAN and Captain Longmuir, please see the journal of the Aberdeen & NE Scotland Family History Society, issue February 2010."
RIGHTWAY,1931,TRAWLER,John Lewis & Sons,,148809,STEEL,99099,"length 122 1/3' x breadth 23 1/12' x depth 13 3/6'
Gross Tonnage: 263 ton","Crater Steam Fishing Company Limited, North Shields",,,"Yard Number: 117

Engine number 200, boiler no. 161.
Builder's certificate dated 10 February 1931.
Stranded April 1931.  Refloated.  Scrapped 1932.
Vessel broken up and engine and boiler used for engine number 200A also certain valves, auxiliaries etc."
RILETTE,1917,TRAWLER,A. HALL & Co.,,139947,STEEL,100446,"length 115 3/12' x breadth 22 1/12' x depth 12 9/12'
gross tonnage: 212 ton","W J Barrett, Grimsby",,,"Yard Number: 527
Steel screw steam trawler

May 1917: Requisitioned and converted to minesweeper.  Fitted with Listening Hydrophones.  Armed with bomb thrower (A/S Howitzer)
1919: Returned to owners.
1920: Owned by E E Cox, Grimsby.  
1925: Owner E. E. Cox, Grimsby
1937-38: Owned by T H Scales & Son, Leith.  
1945-46: Owned by J Marr & Son Ltd, Leith.  (LH35)
1946-47: Owner Rilette Trawling Co. (G. Wilson Manager)
1948: Owned by Clova Fishing Co. Ltd, Aberdeen (A278).  Manager D. Wood, Aberdeen.
1949-50: Owned by Clova Fishing Co. Ltd, Aberdeen (A278).  Manager D. Wood, Aberdeen.
1955-56: Class withdrawn.
1958: Scrapped in Belgium.

(Source: 'Royal Navy Trawlers')"
RIVAL,1826,BRIGANTINE,DUFFUS,,,WOOD,100789,"length 65 11/12' x breadth 19 1/12' x depth 12 1/12'
Registered Tonnage: 101 ton (121 - Lloyd's 1831)",,,,"1 deck, 2 masts, brigantine rigged, square stern, standing bowsprit, carvel built, no figurehead.

Subscribing Owners in 1826:
Alexander Farquharson, Merchant, 4 shares; James Mackie, Merchant, 4 shares; Alexander Bruce, Shipmaster, 4 shares.

Other Shareholders in 1826:
George Forbes, 8 shares; James Hay, 4 shares; Francis Duncan, 4 shares; Alexander Mackie, Youngest, 4 shares; all Merchants. John Philip, Bookbinder, 4 shares; James Williamson, Flesher, 4 shares; William Connon, Coalbroker, 4 shares; Alexander Keith, Painter, 4 shares; James Hunter, Mason, 4 shares; James Mair, Advocate, 4 shares; Alexander Mackie Jnr, Blockmaker, 4 shares; all Aberdeen. James Lumsden, Bookseller, Glasgow, 4 shares.

(Source: Aberdeen Register of Shipping (Aberdeen City Archives))

1831/32/33: Master W. Bowser; Owner P. Laing; Voyage Plymouth - Spain.
1839: Master S. Sterling; Voyage Clyde - Genoa.
1840/41/43: Master J. Smith; Owner Williams; Registered Lynn; Voyage Lynn - Ireland.
No further mention of vessel after this date.

(Source: Lloyd's Register of Shipping)"
RIVER DEE,1919,COASTER,John Lewis & Sons,,139808,STEEL,99052,"length 165' x breadth 26 11/12' x depth 13 1/6'
gross tonnage: 573 ton","J W Fisher & Company, Liverpool",,,"Yard Number: 68

Renamed: OPAL

Engine number 145, boiler no. 101
Completed 6 June 1919.  Trial trip run 5 June, weather fine, sea calm.  Westerly wind, speed = 11 knots. 

In February 1925, this vessel was sold by D R Llewellyn, Merret and Price, Cardiff to Wm Robertson, Glasgow with three other vessels including RIVER USK for £50,000 in total.
Vessel had been started as WAR EXE for the Shipping Controller, London, then became RIVER DEE for D R Llewellyn, M & P Ltd, Cardiff.  Renamed Opal 1925-26.

4th September 1931 on voyage from Antwerp to Cardiff with grain OPAL encountered heavy weather off Pendeen.  Her cargo shifted and the ship founded.  The body of the ship's master was recovered by the Penlee lifeboat and returned to Glasgow for burial."
RIVER TYNE,1920,COASTER,John Lewis & Sons,,142867,STEEL,99065,"length 160 5/12' x breadth 25 1/12' x depth 12'
gross tonnage: 489 ton","East Coast Transport Company, Newcastle",,,"Yard Number: 83
Completed: April 1920
Builder's certificate dated: 12 April 1920

Owner: East Coast Transport Co. Ltd (Manager: Lythgoe Prince & Co.)

Subsequent Names: DALESIDE

Engine number 154 - triple expansion 3 cylinder steam engine of 64H.P. by John Lewis & Sons Ltd, Aberdeen.
Boiler no. 93 - 1 single ended boiler of 180lb p.s.i. by John Lewis & Sons Ltd, Aberdeen.
Raised Quarter Deck.

Quarter Deck 92ft
Bridge 11ft
Forecastle 23ft
Cellular Double Bottom 114 tons capacity
Fore peak tank 33 tons and aft peak tank 12 ton capacity

Merchant Navy List 1923 gives change of name to DALESIDE, registered in Sunderland in 1922 and managing owner as Thomas Rose, 38 West Sunniside, Sunderland.

'Lost' is written in Lewis engine book but no further details given.

Lloyd's Register of Ships Lost records this vessel as leaving Guernsey for Harwich with a cargo of stone on 26 November 1924 and not having been heard of since."
RIVER USK,1922,COASTER,John Lewis & Sons,,145704,STEEL,99072,"length 165' x breadth 26 11/12' x depth 13 1/6'
Gross Tonnage: 582 ton","D R Llewellyn, M & P Ltd, Cardiff",,,"Yard Number: 90

Renamed: CITRINE

Engine number 161, boiler no. 122.
Completed October 1921.
Builder's certificate dated 11 February 1922.
In February 1925, this vessel was sold by D R Llewellyn, Merret and Price, Cardiff to Wm Robertson, Glasgow with three other vessels including RIVER DEE for £50,000 in total.
Vessel marked in Lewis engine book as 'lost' but no further details given."
RIVERDALE,1907,,DUTHIE TORRY,,,STEEL,99770,,"Bookless Bros S T Co Ltd, Aberdeen, A129",,,"Yard Number: 302

Renamed: AILLY (Dieppe)

Sold in 1914 to Bourdin & Denis, Dieppe and renamed AILLY .  
Sold to L G Lesuer, Dieppe.  
Scrapped 1951."
ROB ROY,1841,BRIG,NICOL REID,,,WOOD,100722,Registered Tonnage: 177 ton,,,,"Registered: Arbroath

1843: Master W. Allan; Owned by Captain & Company; Voyage London-Rio de Janeiro.
1845: Master Drybrough; Owner Drybrough; Registered out of Leith; Leith-Dundee run.
1847: Leith-London run.
1848: Leith-Baltic.
1849: Liverpool-Baltic
1851: No further mention of vessel.

(Source: Lloyd's Register of Shipping)

The Era, 20/06/1841:
The brig ROB, from Aberdeen, arrived Kingston and safely landed 92 emigrants.

Morning Chronicle, 17/07/1845:
ROB ROY, brig, from Leith, on 27 June Lat 36N, Long. 6W [Straits of Gibralter].
"
ROB ROY,1819,BRIGANTINE,ADAMSON,,,WOOD,100816,"length 92' x breadth 24 5/6' x depth 15 7/12'
Registered Tonnage: 241 ton",,,,"Owner: Catto & Co.

1 deck, 2 masts, brig rigged, standing bowsprit, square stern, carvel built, a man bust figurehead.

Subscribing Owners in 1825:
Robert Catto, 12 shares; William Catto, 6 shares; John Catto Jnr., 2 shares; all Aberdeen Merchants.
Other Shareholders in 1825:
George Pirie, 2 shares; William Pirie, 2 shares; George Thomson, 4 shares; William Simpson, 4 shares; all merchants. William Kenn, Shipmaster, 4 shares; John Cadenhead, Gardener, 2 shares; William Caie, Slater, 2 shares; John Bruce, Baker, 2 shares; John Sutherland, Wigmaker, 2 shares; William Willox, Saddler, 2 shares; William Donald Jnr., Merchant, 2 shares; James Laurence, Manufacturer, 6 shares; The Representative of the Late William Nairn, Shipmaster, 4 shares; all Aberdeen.  Frances Weir Esq., Deecastle, Aberdeenshire, 4 shares.

William Kenn, Master in 1825

(Source: Aberdeen Register of Shipping (Aberdeen City Archives))

1821: Master W. Nairn (W. Kenn written underneath); Owner Catto & Co.; Voyage Greenock - Miramichi (New Brunswick)
1822-23: Master W. Kean (Kenn?); Owner Catto & Co.; Voyage Belfast - New Brunswick
1824-25: Master W. Kean; Owner Catto & Co.; Voyage Belfast - Quebec
1826: Master W. Nairn; Owner Catto & Co.; Voyage Liverpool - Canada
1827: Master W. Kenn; Voyage Belfast - Quebec

(Source: Lloyd's Register of Shipping)

In April 1819 the ROB ROY, under the command of Capt. W. Nairn, carried seven passengers to Quebec.

(Source: 'Fast Sailing and Copper-Bottomed' by Lucille Campey)"
ROBERT,1797,BRIG,,,303250,Wood,152917,Gross tonnage: 173 tons.,,,,"1800: Master - Beaverly
                        R. Gibson; Voyage - London to Berbice (British Guiana)
1802: Master - Anderson
                        W. Andrews; London Transportation
1803-05: Master - Andrews; Voyage - London to Mntfrt (?)
1806: Master - Andrews
                        J. Hedson
1807-08: Master - J. Hodgson; Owner - Master & Co.; No voyage - Dublin

Nothing after that."
ROBERT & JANET,1791,SLOOP,,,ABDSHIP0033086,,182706,,,,,"Sloop
Construction: Wood, single deck.
Gross Tonnage: 59 tons.
Depth: 8 ft.
Owner: 1791-95, John Morris; 1795-98, R. Knight.
Master: 1791-95, John Morris; 1795-98, A. Clark.
(Particulars from Lloyds register 1791, R248)
Voyages:
1791-95, Yarmouth to Dundee.
1796-98, Leith to London.
Last Mention: Lloyds, 1798, R130."
ROBERT GARDEN,1826,SHIP,GEORGE LEVIE,,,WOOD,135896,"length 61.6' x breadth 19.2' x depth 10.8'
gross tonnage 95 tons",,,,"Date of Build/Launch: August 1826

1 deck, 2 masts, schooner rigged, standing bowsprit, square stern, carvel built, no galleries or figurehead.

James Walker Master.

Subscribing Owners:
Alexander Hay, Merchant, 20 shares; Alexander Garden, Merchant, 16 shares; William Crabb, Baker, 4 shares, all Aberdeen.

Other Shareholders:
Robert Catto, Merchant, 8 shares; William Reid, Flesher, 8 shares; James Hay, Labourer, 8 shares; all Aberdeen.

(Source: Aberdeen Register of Shipping (Aberdeen City Archives))

1827/28/30: Master J. Walker; Owner A. Hay; Voyage London Coasting. Ship named as ""ROBERT GARDNER""
1831: Master J. Walker (wiritten under that J. Watson)
1832-33: Master J. Watson; Owner Catto; Voyage Leith Coasting. Ship named as ""ROBERT GARDEN"".
1833: New keel, new bottom and damage repaired
1839: Ship named as ""ROBERT GARDNER"".
1839-40: Master Grenhow; Owner T. Gibson; Now registered in Newcastle; Voyage Newcastle Coasting
1841: No trace in Lloyd's
(Source: Lloyd's Register of Shipping)

Note: Lloyd's Register has entries for a ""ROBERT CAROEN"" 1827-1833 - same master/tonnage/year of build/owner - possibly same ship.

Wrecked Peterhead, 25 May 1840: 
On a voyage from Sunderland to the Moray Firth, a schooner, supposed the 'ROBERT GARDEN' foundered to the eastward of Peterhead Harbour during a gale this morning; crew drowned including Captain Charles.

(Source: ""Shipwreck Index of the British Isles"" by Richard & Bridget Larn)

Aberdeen Journal, 29/10/1834:
Schooner ROBERT GARDEN, Milne, of and for Aberdeen, with cargo of lime from Sunderland, was totally lost in trying to put into shields in heavy gale from North East. Crew saved by lifeboat. 

Shipwreck Index, vol. 3, sec. 6, 20/10/1834:
""Last night and this morning, it blew a tremendous gale from NE and ENE, during which ROBERT GARDEN was driven upon the herd sand (Tynemouth) and is feared it will be wrecked. Crew saved by the lifeboat""; 23/10 ""the ROBERT GARDEN remains on the herd sand in a wrecked state, most of her stores saved""..

Morning Post, 30/5/1840:
Wreck at Peterhead had the ""appearance of being nearly new and to have been schooner ROBERT GORDON of Sunderland"" 
"
